title,company,location,work_mode,job_type,skills,salary_avg,date_posted,experience_level,education,source,job_url,salary_min,salary_max,role,country
Senior Deep Learning Engineer (Computer Vision),Ajax Systems,"Kyiv, Kyiv City, Ukraine",onsite,fulltime,C/C++,,2026-03-09 00:00:00+00:00,senior,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-deep-learning-engineer-ajax-systems-ukraine-2/,,,Computer Vision Engineer,Ukraine
Senior Deep Learning Engineer (Computer Vision),Ajax Systems,"Kyiv, Kyiv City, Ukraine",onsite,fulltime,Docker,,2026-03-09 00:00:00+00:00,senior,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-deep-learning-engineer-ajax-systems-ukraine-2/,,,Computer Vision Engineer,Ukraine
Senior Deep Learning Engineer (Computer Vision),Ajax Systems,"Kyiv, Kyiv City, Ukraine",onsite,fulltime,GCP,,2026-03-09 00:00:00+00:00,senior,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-deep-learning-engineer-ajax-systems-ukraine-2/,,,Computer Vision Engineer,Ukraine
Senior Deep Learning Software Engineer,NVIDIA,"Santa Clara, California, United States",onsite,fulltime,,270250.0,2026-03-09 00:00:00+00:00,senior,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-deep-learning-software-engineer-nvidia-united-states-37/,184000.0,356500.0,ML Engineer,United States
Data Engineer - Assistant Manager,Philips,"Chennai, , India",onsite,fulltime,,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/data-engineer-assistant-manager-philips-india-18/,,,Data Engineer,India
"Specialist, Data Engineering - Transactional Data",CoverMyMeds,Worldwide,remote,fulltime,,140700.0,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Data Engineering,datasciencejobs,https://datasciencejobs.com/jobs/specialist-data-engineering-covermymeds-united-states-3/,105500.0,175900.0,Data Engineer,Worldwide
Principal Database Platform Engineer,Onebrief,", , United States",onsite,fulltime,,,2026-03-09 00:00:00+00:00,senior,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/principal-data-engineer-onebrief-united-states-2/,,,Other,United States
Senior AI Engineer,Workable,"Athens, Attica, Greece",onsite,fulltime,,,2026-03-09 00:00:00+00:00,senior,Masters in AI,datasciencejobs,https://datasciencejobs.com/jobs/machine-learning-engineer-workable-greece-2/,,,AI Engineer,Greece
Machine Learning Data Scientist,Microsoft,"Redmond, Washington, United States",onsite,fulltime,,158000.0,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/machine-learning-data-scientist-microsoft-united-states-77/,100600.0,215400.0,Data Scientist,United States
Data Scientist,Deel,", , United Kingdom",onsite,fulltime,,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-deel-united-kingdom-4/,,,Data Scientist,United Kingdom
"Intermediate Machine Learning Engineer, AI Powered: Custom Models",GitLab,Worldwide,remote,fulltime,,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/intermediate-machine-learning-engineer-gitlab-canada-2/,,,ML Engineer,Worldwide
AI Lab - Junior Machine Learning Engineer,HP,"Sant Cugat del Valles, Catalonia, Spain",onsite,fulltime,C++,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/junior-machine-learning-engineer-hp-spain-14/,,,ML Engineer,Spain
AI Lab - Junior Machine Learning Engineer,HP,"Sant Cugat del Valles, Catalonia, Spain",onsite,fulltime,PyTorch,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/junior-machine-learning-engineer-hp-spain-14/,,,ML Engineer,Spain
AI Lab - Junior Machine Learning Engineer,HP,"Sant Cugat del Valles, Catalonia, Spain",onsite,fulltime,Python,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/junior-machine-learning-engineer-hp-spain-14/,,,ML Engineer,Spain
"Sr Manager, Machine Learning Engineering",Autodesk,", Ontario, Canada",onsite,fulltime,,,2026-03-09 00:00:00+00:00,senior,Masters in Machine Learning,datasciencejobs,https://datasciencejobs.com/jobs/sr-manager-machine-learning-autodesk-canada-19/,,,ML Engineer,Canada
Senior Data Scientist,Plusgrade,"Toronto, Ontario, Canada",onsite,fulltime,,,2026-03-09 00:00:00+00:00,senior,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-data-scientist-plusgrade-canada-2/,,,Data Scientist,Canada
Data Scientist,Equinox,"New York, New York, United States",onsite,fulltime,,130000.0,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-equinox-united-states-2/,120000.0,140000.0,Data Scientist,United States
Data Scientist - Fresh Graduate,Western Digital,"Biñan, , Philippines",onsite,fulltime,,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-western-digital-philippines-2/,,,Data Scientist,Philippines
Data Visualization Engineer,Solidigm,"Minhang District, Minhang District, China",onsite,fulltime,,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-visualization-engineer-solidigm-china-2/,,,Other,China
Senior Data Software Engineer,Qonto,"Paris, , France",onsite,fulltime,,,2026-03-09 00:00:00+00:00,senior,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-data-software-engineer-qonto-france-2/,,,Other,France
Data Engineering Manager - Hands On,Keep,", , United States",onsite,fulltime,,,2026-03-09 00:00:00+00:00,lead,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/data-manager-keep-united-states-2/,,,Data Engineer,United States
NLP/LLM Research Intern,Tencent,"London, , United Kingdom",onsite,fulltime,,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/nlpllm-research-intern-tencent-united-kingdom-19/,,,NLP Engineer,United Kingdom
Machine Learning Engineer II,Uber,"Seattle, Washington, United States",onsite,fulltime,,176250.0,2026-03-09 00:00:00+00:00,mid-level,Bachelors in <field>,datasciencejobs,https://datasciencejobs.com/jobs/machine-learning-engineer-uber-united-states-61/,167000.0,185500.0,ML Engineer,United States
Machine Learning Engineer,Unit4,"Kraków, , Poland",onsite,fulltime,,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/machine-learning-engineer-unit4-poland-2/,,,ML Engineer,Poland
Data Scientist,Rula,Worldwide,remote,fulltime,,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-rula-united-states-2/,,,Data Scientist,Worldwide
Data Science Lead,AECOM,"London, England, United Kingdom",onsite,fulltime,,,2026-03-09 00:00:00+00:00,lead,Bachelors in <field>,datasciencejobs,https://datasciencejobs.com/jobs/data-science-lead-aecom-united-kingdom-2/,,,Data Scientist,United Kingdom
Data Scientist (Battery Storage),Masdar (Abu Dhabi Future Energy Company),"London, England, United Kingdom",onsite,fulltime,,,2026-03-09 00:00:00+00:00,mid-level,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-masdar-abu-dhabi-future-energy-company-united-kingdom-2/,,,Data Scientist,United Kingdom
Data Engineer,sensmore,"Berlin, Berlin, Germany",onsite,fulltime,,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/data-engineer-sensmore-germany-2/,,,Data Engineer,Germany
Data Platform Engineer,Forbes Advisor,"Mumbai, Maharashtra, India",onsite,fulltime,,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/data-platform-engineer-forbes-advisor-india-2/,,,Data Engineer,India
Data Engineering Manager,DeepL,"Berlin, Berlin, Germany",onsite,fulltime,,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/data-engineering-manager-deepl-germany-2/,,,Data Engineer,Germany
Confirmed Data Scientist,BlaBlaCar,"Paris, , France",onsite,fulltime,,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-blablacar-france-2/,,,Data Scientist,France
"Staff Data Scientist, Computer Vision",Walmart,"Sunnyvale, California, United States",onsite,fulltime,,214500.0,2026-03-09 00:00:00+00:00,mid-level,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/staff-data-scientist-walmart-united-states-44/,143000.0,286000.0,Data Scientist,United States
Computer Vision Lead (R&D),Panoptyc,Worldwide,remote,fulltime,,,2026-03-09 00:00:00+00:00,lead,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/computer-vision-lead-panoptyc-united-states-2/,,,Computer Vision Engineer,Worldwide
Applied Science Internship - Recommender Systems/ Information Retrieval,Amazon,"Seattle, Washington, United States",onsite,fulltime,,86.0,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/applied-science-intern-amazon-united-states-61/,65.0,107.0,Other,United States
"Staff Machine Learning Engineer, GenRecs",Spotify,"New York, New York, United States",onsite,fulltime,,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/staff-machine-learning-engineer-spotify-united-states-20/,,,ML Engineer,United States
Staff Machine Learning Engineer - Delivery Pricing & Incentives,Uber,"Sunnyvale, California, United States",onsite,fulltime,,235500.0,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/staff-ml-engineer-uber-united-states-60/,223000.0,248000.0,ML Engineer,United States
Senior Machine Learning Engineer,Rokt,"Sydney, New South Wales, Australia",onsite,fulltime,,,2026-03-09 00:00:00+00:00,senior,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-machine-learning-engineer-rokt-australia-6/,,,ML Engineer,Australia
Lead Data Scientist - Gen Ai Enablement,Target,"Brooklyn Park, Minnesota, United States",onsite,fulltime,,179500.0,2026-03-09 00:00:00+00:00,lead,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/lead-data-scientist-target-united-states-11/,128000.0,231000.0,Data Scientist,United States
"Staff AI Engineer, Trust & Safety Operations",Match Group,"New York, New York, United States",onsite,fulltime,Python,268500.0,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/staff-ai-engineer-match-group-united-states-5/,244000.0,293000.0,AI Engineer,United States
Data Engineer (Hybrid),IQVIA,"Amsterdam, , Netherlands",onsite,fulltime,,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/data-engineer-iqvia-netherlands-5/,,,Data Engineer,Netherlands
"Senior Data Engineer, Advertising Identity Program",Amazon,"Palo Alto, California, United States",onsite,fulltime,,162250.0,2026-03-09 00:00:00+00:00,senior,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/data-engineer-amazon-united-states-60/,118900.0,205600.0,Data Engineer,United States
Lead Data Engineer,Experian,"Nottingham, Nottingham, United Kingdom",onsite,fulltime,,,2026-03-09 00:00:00+00:00,lead,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/lead-data-engineer-experian-united-kingdom-6/,,,Data Engineer,United Kingdom
NLP Research Intern,Tencent,"Singapore, , Singapore",onsite,fulltime,,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/nlp-research-intern-tencent-singapore-18/,,,NLP Engineer,Singapore
NLP - Engineer,KoiReader Technologies,"Bengaluru, Karnataka, India",onsite,fulltime,Keras,,2026-03-09 00:00:00+00:00,mid-level,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/nlp-engineer-koireader-technologies-india-2/,,,NLP Engineer,India
NLP - Engineer,KoiReader Technologies,"Bengaluru, Karnataka, India",onsite,fulltime,NumPy,,2026-03-09 00:00:00+00:00,mid-level,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/nlp-engineer-koireader-technologies-india-2/,,,NLP Engineer,India
NLP - Engineer,KoiReader Technologies,"Bengaluru, Karnataka, India",onsite,fulltime,PyTorch,,2026-03-09 00:00:00+00:00,mid-level,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/nlp-engineer-koireader-technologies-india-2/,,,NLP Engineer,India
NLP - Engineer,KoiReader Technologies,"Bengaluru, Karnataka, India",onsite,fulltime,Python,,2026-03-09 00:00:00+00:00,mid-level,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/nlp-engineer-koireader-technologies-india-2/,,,NLP Engineer,India
NLP - Engineer,KoiReader Technologies,"Bengaluru, Karnataka, India",onsite,fulltime,TensorFlow,,2026-03-09 00:00:00+00:00,mid-level,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/nlp-engineer-koireader-technologies-india-2/,,,NLP Engineer,India
"AI/ML Architect - NLP, Graph and Risk Intelligence",Control Risks,"London, England, United Kingdom",onsite,fulltime,,,2026-03-09 00:00:00+00:00,mid-level,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/aiml-architect-control-risks-united-kingdom-2/,,,NLP Engineer,United Kingdom
Computer Vision Scientist,Amazon,"Melbourne, Victoria, Australia",onsite,fulltime,,,2026-03-09 00:00:00+00:00,mid-level,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/computer-vision-scientist-amazon-australia-59/,,,Computer Vision Engineer,Australia
Machine Learning Engineer - Fraude (F/H/X),AVIV Group,"Paris, , France",onsite,fulltime,AWS,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/machine-learning-engineer-aviv-group-france-2/,,,ML Engineer,France
Machine Learning Engineer - Fraude (F/H/X),AVIV Group,"Paris, , France",onsite,fulltime,Athena,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/machine-learning-engineer-aviv-group-france-2/,,,ML Engineer,France
Machine Learning Engineer - Fraude (F/H/X),AVIV Group,"Paris, , France",onsite,fulltime,Glue,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/machine-learning-engineer-aviv-group-france-2/,,,ML Engineer,France
Machine Learning Engineer - Fraude (F/H/X),AVIV Group,"Paris, , France",onsite,fulltime,Lambda,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/machine-learning-engineer-aviv-group-france-2/,,,ML Engineer,France
Machine Learning Engineer - Fraude (F/H/X),AVIV Group,"Paris, , France",onsite,fulltime,NumPy,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/machine-learning-engineer-aviv-group-france-2/,,,ML Engineer,France
Senior Machine Learning Engineer (F/H/X),AVIV Group,"Paris, , France",onsite,fulltime,AWS,,2026-03-09 00:00:00+00:00,senior,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-machine-learning-engineer-aviv-group-france-2/,,,ML Engineer,France
Senior Machine Learning Engineer (F/H/X),AVIV Group,"Paris, , France",onsite,fulltime,Airflow,,2026-03-09 00:00:00+00:00,senior,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-machine-learning-engineer-aviv-group-france-2/,,,ML Engineer,France
Senior Machine Learning Engineer (F/H/X),AVIV Group,"Paris, , France",onsite,fulltime,Athena,,2026-03-09 00:00:00+00:00,senior,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-machine-learning-engineer-aviv-group-france-2/,,,ML Engineer,France
Senior Machine Learning Engineer (F/H/X),AVIV Group,"Paris, , France",onsite,fulltime,Lambda,,2026-03-09 00:00:00+00:00,senior,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-machine-learning-engineer-aviv-group-france-2/,,,ML Engineer,France
Senior Machine Learning Engineer (F/H/X),AVIV Group,"Paris, , France",onsite,fulltime,NumPy,,2026-03-09 00:00:00+00:00,senior,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-machine-learning-engineer-aviv-group-france-2/,,,ML Engineer,France
SENIOR MACHINE LEARNING ENGINEER (F/M/D),Ignitis Group,"Vilnius, Vilnius City Municipality, Lithuania",onsite,fulltime,,,2026-03-09 00:00:00+00:00,senior,Bachelors in <field>,datasciencejobs,https://datasciencejobs.com/jobs/senior-machine-learning-eng-ignitis-group-lithuania-2/,,,ML Engineer,Lithuania
